epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.10200751572847366,2.3029966354370117,,
0,99,,,0.0995846539735794,2.3027632236480713,,
0,149,,,0.09679093956947327,2.3029820919036865,,
0,199,,,0.10049940645694733,2.3026914596557617,,
0,249,,,0.10433148592710495,2.3024489879608154,,
0,299,,,0.09691455960273743,2.3027806282043457,,
0,349,,,0.10146360844373703,2.3026230335235596,,
0,389,,,,,0.10072468221187592,2.30267333984375
1,399,,,0.10363923758268356,2.3024988174438477,,
1,449,,,0.10321895033121109,2.3024888038635254,,
1,499,,,0.10180973261594772,2.3025784492492676,,
1,549,,,0.10438093543052673,2.302520275115967,,
1,599,,,0.09918908029794693,2.30256986618042,,
1,649,,,0.0976315289735794,2.3028223514556885,,
1,699,,,0.09983188658952713,2.3026413917541504,,
1,749,,,0.10225474834442139,2.3026387691497803,,
1,779,,,,,0.10068987309932709,2.30263352394104
2,799,,,0.10082080960273743,2.3026323318481445,,
2,849,,,0.10341673344373703,2.3024206161499023,,
2,899,,,0.10203223675489426,2.3025341033935547,,
2,949,,,0.10094442218542099,2.3027265071868896,,
2,999,,,0.10198279470205307,2.302666664123535,,
2,1049,,,0.1048259511590004,2.3024418354034424,,
2,1099,,,0.10341673344373703,2.3024041652679443,,
2,1149,,,0.10141415894031525,2.302579402923584,,
2,1169,,,,,0.1005854457616806,2.3027429580688477
3,1199,,,0.10312005877494812,2.302370309829712,,
3,1249,,,0.10225474834442139,2.3025259971618652,,
3,1299,,,0.10030162334442139,2.3026554584503174,,
3,1349,,,0.10494956374168396,2.3024914264678955,,
3,1399,,,0.10062301903963089,2.3026933670043945,,
3,1449,,,0.10116693377494812,2.30261492729187,,
3,1499,,,0.10012856125831604,2.3027231693267822,,
3,1549,,,0.10237836092710495,2.3025283813476562,,
3,1559,,,,,0.10156013071537018,2.302558660507202
4,1599,,,0.10240308195352554,2.3027865886688232,,
4,1649,,,0.10314477980136871,2.3025078773498535,,
4,1699,,,0.1041584238409996,2.302530288696289,,
4,1749,,,0.10388647019863129,2.302320957183838,,
4,1799,,,0.10077136009931564,2.302605628967285,,
4,1849,,,0.10341673344373703,2.302424669265747,,
4,1899,,,0.10079608112573624,2.3025546073913574,,
4,1949,,,0.1015872210264206,2.302626132965088,,
4,1949,,,,,0.1019335389137268,2.3025972843170166
5,1999,,,0.09869462251663208,2.3025901317596436,,
5,2049,,,0.10272448509931564,2.3025660514831543,,
5,2099,,,0.10015328228473663,2.302680730819702,,
5,2149,,,0.10205696523189545,2.302733898162842,,
5,2199,,,0.10321895033121109,2.302605152130127,,
5,2249,,,0.10292226821184158,2.302393674850464,,
5,2299,,,0.10230419039726257,2.302403211593628,,
5,2339,,,,,0.1028006374835968,2.3025479316711426
6,2349,,,0.10529568791389465,2.3023056983947754,,
6,2399,,,0.10588904470205307,2.3019866943359375,,
6,2449,,,0.0996340960264206,2.3025100231170654,,
6,2499,,,0.10438093543052673,2.3023650646209717,,
6,2549,,,0.10524623841047287,2.3020639419555664,,
6,2599,,,0.10672962665557861,2.3016695976257324,,
6,2649,,,0.10608682781457901,2.302032947540283,,
6,2699,,,0.1057901531457901,2.302011489868164,,
6,2729,,,,,0.10644936561584473,2.3016750812530518
7,2749,,,0.1048012226819992,2.301785469055176,,
7,2799,,,0.10608682781457901,2.3013596534729004,,
7,2849,,,0.10546875,2.301454782485962,,
7,2899,,,0.10586431622505188,2.301086187362671,,
7,2949,,,0.10868275165557861,2.3011274337768555,,
7,2999,,,0.10391119122505188,2.3017587661743164,,
7,3049,,,0.10682851821184158,2.300964832305908,,
7,3099,,,0.10996835678815842,2.300595998764038,,
7,3119,,,,,0.10842088609933853,2.3004374504089355
8,3149,,,0.10794106125831604,2.2999022006988525,,
8,3199,,,0.10789161175489426,2.3005149364471436,,
8,3249,,,0.10648239403963089,2.3000521659851074,,
8,3299,,,0.10910304635763168,2.2996137142181396,,
8,3349,,,0.11169897019863129,2.2994205951690674,,
8,3399,,,0.10803995281457901,2.2996926307678223,,
8,3449,,,0.11014141887426376,2.2992825508117676,,
8,3499,,,0.10925138741731644,2.299821615219116,,
8,3509,,,,,0.11026581376791,2.2992796897888184
9,3549,,,0.1129351258277893,2.2987141609191895,,
9,3599,,,0.11281151324510574,2.299046754837036,,
9,3649,,,0.10942444950342178,2.298804521560669,,
9,3699,,,0.11115506291389465,2.2983977794647217,,
9,3749,,,0.10900415480136871,2.2992262840270996,,
9,3799,,,0.10927610844373703,2.298426866531372,,
9,3849,,,0.1106853261590004,2.2986435890197754,,
9,3899,,,0.11125395447015762,2.298677444458008,,
9,3899,,,,,0.11168354004621506,2.298110246658325
10,3949,,,0.10962223261594772,2.2981016635894775,,
10,3999,,,0.11288568377494812,2.2980093955993652,,
10,4049,,,0.11108089238405228,2.297748565673828,,
10,4099,,,0.11093255877494812,2.297804832458496,,
10,4149,,,0.11315763741731644,2.297431230545044,,
